自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,雾霾,空气不好，记得戴上口罩噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,多云,天气不错，出行一路顺风噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,沙尘暴,恶劣天气出动，最好待在室内噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,台风,台风天，骑车注意安全噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,冰雹,恶劣天气出动，最好待在室内噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,小雪,骑车注意路面结冰噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,中雪,骑车注意路面结冰噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,大雪,天气较差，最好待在室内噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,晴间多云,天气不错，出行一路顺风噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,大部多云,天气不错，出行一路顺风噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,阴,出行一路顺风噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,阵雨,路面湿滑，别忘了带伞噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,雷阵雨伴有冰雹,恶劣天气出动，最好待在室内噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,大暴雨,容易发生洪涝、水淹，最好待在室内噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,特大暴雨,容易发生洪涝、水淹，最好待在室内噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,冻雨,雨势偏大，最好不要骑车噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,雨夹雪,最好不要骑车噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,阵雪,骑车注意路面结冰噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,暴雪,恶劣天气出动，最好待在室内噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,浮尘,记得戴好口罩，骑车一路顺风噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,扬沙,记得戴好口罩，骑车一路顺风噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,强沙尘暴,恶劣天气出动，最好待在室内噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,雾,骑车一路顺风噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,霾,空气不好，记得戴上口罩噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,风,刮风天，骑车注意安全噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,大风,刮风天，骑车注意安全噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,飓风,恶劣天气出动，最好待在安全场所噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,热带风暴,恶劣天气出动，最好待在安全场所噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,龙卷风,恶劣天气出动，最好待在安全场所噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,冷,希望出门一路平安
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,热,希望出门一路平安
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,其他状态,希望出门一路平安
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,雷暴雨,恶劣天气出动，最好待在室内噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,雷暴,骑车注意安全噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,雷雨,记得带伞，骑车注意安全噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,雨,记得带伞，骑车注意安全噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,雪,骑车注意路面结冰噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,阳光,天气不错，出行注意防晒噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,大太阳,天气不错，出行注意防晒噢
自行车+助力车+电动车+电瓶车+摩托车+小电驴+平衡车+骑行+骑车+单车,下雪,骑车注意路面结冰噢
飞机+飞+航班,晴,飞机路途估计会一路顺畅，心情也要好噢
飞机+飞+航班,小雨,希望小小雨水不会影响飞机出行呀
飞机+飞+航班,中雨,不知道航班会不会受影响呢，要记得带伞噢
飞机+飞+航班,大雨,不知道航班会不会受影响呢，要注意安全噢
飞机+飞+航班,暴雨,不知道航班会不会受影响呢，要注意安全噢
飞机+飞+航班,雷阵雨,不知道航班会不会受影响呢，要注意安全噢
飞机+飞+航班,雾霾,空气不好，能见度低，希望不影响航班呀
飞机+飞+航班,多云,飞机路途估计会一路顺畅，心情也要好噢
飞机+飞+航班,沙尘暴,恶劣天气出动，请关注航空公司发出的实时动态信息呀
飞机+飞+航班,台风,不知道航班会不会受影响呢，要注意安全噢
飞机+飞+航班,冰雹,天气好差呀，希望航班不要被恶劣天气影响，要注意安全噢
飞机+飞+航班,小雪,不知道航班会不会受影响呢，要注意安全噢
飞机+飞+航班,中雪,航班可能会受影响，要注意安全噢
飞机+飞+航班,大雪,航班可能会受影响，要注意安全噢
飞机+飞+航班,晴间多云,飞机路途估计会一路顺畅，心情也要好噢
飞机+飞+航班,大部多云,飞机路途估计会一路顺畅，心情也要好噢
飞机+飞+航班,阴,飞机路途估计会一路顺畅，心情也要好噢
飞机+飞+航班,阵雨,希望小小雨水不会影响飞机出行呀
飞机+飞+航班,雷阵雨伴有冰雹,恶劣天气出动，请关注航空公司发出的实时动态信息呀
飞机+飞+航班,大暴雨,航班可能会受影响，要注意安全噢
飞机+飞+航班,特大暴雨,航班可能会受影响，要注意安全噢
飞机+飞+航班,冻雨,航班可能会受影响，要注意安全噢
飞机+飞+航班,雨夹雪,不知道航班会不会受影响呢，要注意安全噢
飞机+飞+航班,阵雪,不知道航班会不会受影响呢，要注意安全噢
飞机+飞+航班,暴雪,恶劣天气出动，请关注航空公司发出的实时动态信息呀
飞机+飞+航班,浮尘,能见度低，希望不影响航班呀
飞机+飞+航班,扬沙,能见度低，希望不影响航班呀
飞机+飞+航班,强沙尘暴,恶劣天气出动，请关注航空公司发出的实时动态信息呀
飞机+飞+航班,雾,能见度低，希望不影响航班呀
飞机+飞+航班,霾,能见度低，希望不影响航班呀
飞机+飞+航班,风,不知道航班会不会受影响呢，要注意安全噢
飞机+飞+航班,大风,航班可能会受影响，要注意安全噢
飞机+飞+航班,飓风,恶劣天气出动，请关注航空公司发出的实时动态信息呀
飞机+飞+航班,热带风暴,恶劣天气出动，请关注航空公司发出的实时动态信息呀
飞机+飞+航班,龙卷风,恶劣天气出动，请关注航空公司发出的实时动态信息呀
飞机+飞+航班,冷,希望出行一路平安
飞机+飞+航班,热,希望出行一路平安
飞机+飞+航班,其他状态,希望出行一路平安
飞机+飞+航班,雷暴雨,航班可能会受影响，要注意安全噢
飞机+飞+航班,雷暴,航班可能会受影响，要注意安全噢
飞机+飞+航班,雷雨,航班可能会受影响，要注意安全噢
飞机+飞+航班,雨,不知道航班会不会受影响呢，要注意安全噢
飞机+飞+航班,雪,不知道航班会不会受影响呢，要注意安全噢
飞机+飞+航班,阳光,飞机路途估计会一路顺畅，心情也要好噢
飞机+飞+航班,大太阳,飞机路途估计会一路顺畅，心情也要好噢
飞机+飞+航班,下雪,不知道航班会不会受影响呢，要注意安全噢
火车+动车+轻轨+高铁,晴,天气不错，出行一路顺风噢
火车+动车+轻轨+高铁,小雨,天气影响不大，出行别忘了带伞噢
火车+动车+轻轨+高铁,中雨,天气影响不大，出行别忘了带伞噢
火车+动车+轻轨+高铁,大雨,出行记得带伞，也要注意安全噢
火车+动车+轻轨+高铁,暴雨,出行记得带伞，也要注意安全噢
火车+动车+轻轨+高铁,雷阵雨,出行记得带伞，也要注意安全噢
火车+动车+轻轨+高铁,雾霾,空气不好，对出行影响不大，记得戴好口罩噢
火车+动车+轻轨+高铁,多云,天气不错，出行一路顺风噢
火车+动车+轻轨+高铁,沙尘暴,恶劣天气出动，请关注交通部门发出的实时动态信息呀
火车+动车+轻轨+高铁,台风,台风天要注意安全噢
火车+动车+轻轨+高铁,冰雹,恶劣天气出动，希望列车不要受影响，要注意安全噢
火车+动车+轻轨+高铁,小雪,希望列车一路顺风噢
火车+动车+轻轨+高铁,中雪,希望列车一路顺风噢
火车+动车+轻轨+高铁,大雪,希望列车不要受大雪影响，一路平安
火车+动车+轻轨+高铁,晴间多云,天气不错，出行一路顺风噢
火车+动车+轻轨+高铁,大部多云,天气不错，出行一路顺风噢
火车+动车+轻轨+高铁,阴,天气不影响，希望出行一路顺风噢
火车+动车+轻轨+高铁,阵雨,天气影响不大，出行别忘了带伞噢
火车+动车+轻轨+高铁,雷阵雨伴有冰雹,恶劣天气出动，请关注交通部门发出的实时动态信息呀
火车+动车+轻轨+高铁,大暴雨,出行记得带伞，也要注意安全噢
火车+动车+轻轨+高铁,特大暴雨,恶劣天气出动，希望列车不要受影响，要注意安全噢
火车+动车+轻轨+高铁,冻雨,出行记得带伞，也要注意安全噢
火车+动车+轻轨+高铁,雨夹雪,出行记得带伞，也要注意安全噢
火车+动车+轻轨+高铁,阵雪,希望列车一路顺风噢
火车+动车+轻轨+高铁,暴雪,恶劣天气出动，希望列车不要受影响，要注意安全噢
火车+动车+轻轨+高铁,浮尘,天气影响不大，出行一路顺风噢
火车+动车+轻轨+高铁,扬沙,天气影响不大，出行一路顺风噢
火车+动车+轻轨+高铁,强沙尘暴,恶劣天气出动，请关注交通部门发出的实时动态信息呀
火车+动车+轻轨+高铁,雾,天气影响不大，出行一路顺风噢
火车+动车+轻轨+高铁,霾,天气影响不大，记得戴口罩，出行一路顺风噢
火车+动车+轻轨+高铁,风,天气影响不大，出行一路顺风噢
火车+动车+轻轨+高铁,大风,恶劣天气出动，请关注交通部门发出的实时动态信息呀
火车+动车+轻轨+高铁,飓风,恶劣天气出动，请关注交通部门发出的实时动态信息呀
火车+动车+轻轨+高铁,热带风暴,恶劣天气出动，请关注交通部门发出的实时动态信息呀
火车+动车+轻轨+高铁,龙卷风,恶劣天气出动，最好待在安全场所噢
火车+动车+轻轨+高铁,冷,希望出行一路平安
火车+动车+轻轨+高铁,热,希望出行一路平安
火车+动车+轻轨+高铁,其他状态,希望出行一路平安
火车+动车+轻轨+高铁,雷暴雨,出行记得带伞，也要注意安全噢
火车+动车+轻轨+高铁,雷暴,出行记得带伞，也要注意安全噢
火车+动车+轻轨+高铁,雷雨,出行记得带伞，也要注意安全噢
火车+动车+轻轨+高铁,雨,出行记得带伞，也要注意安全噢
火车+动车+轻轨+高铁,雪,希望列车一路顺风噢
火车+动车+轻轨+高铁,阳光,天气不错，出行一路顺风噢
火车+动车+轻轨+高铁,大太阳,天气不错，出行一路顺风噢
火车+动车+轻轨+高铁,下雪,希望列车一路顺风噢
行车+驾车+开车+车+汽车+自驾,晴,天气不错，开车一路顺风噢
行车+驾车+开车+车+汽车+自驾,小雨,雨天驾车出行，要注意车距噢
行车+驾车+开车+车+汽车+自驾,中雨,雨天驾车出行，要注意车距噢
行车+驾车+开车+车+汽车+自驾,大雨,雨天驾车出行，要注意车距噢
行车+驾车+开车+车+汽车+自驾,暴雨,开车一定要注意安全噢
行车+驾车+开车+车+汽车+自驾,雷阵雨,雨天驾车出行，别忘了带伞噢
行车+驾车+开车+车+汽车+自驾,雾霾,视线受阻，能见度较低，开车需要小心噢
行车+驾车+开车+车+汽车+自驾,多云,天气不错，希望开车一路顺风噢
行车+驾车+开车+车+汽车+自驾,沙尘暴,恶劣天气出动，最好待在室内噢
行车+驾车+开车+车+汽车+自驾,台风,台风天开车要注意安全噢
行车+驾车+开车+车+汽车+自驾,冰雹,恶劣天气出动，最好待在室内噢
行车+驾车+开车+车+汽车+自驾,小雪,路面容易打滑，开车要注意安全噢
行车+驾车+开车+车+汽车+自驾,中雪,路面容易打滑，开车要注意安全噢
行车+驾车+开车+车+汽车+自驾,大雪,路面容易打滑，开车要注意安全噢
行车+驾车+开车+车+汽车+自驾,晴间多云,天气不错，希望开车一路顺风噢
行车+驾车+开车+车+汽车+自驾,大部多云,天气不错，希望开车一路顺风噢
行车+驾车+开车+车+汽车+自驾,阴,天气不影响，希望开车一路顺风噢
行车+驾车+开车+车+汽车+自驾,阵雨,雨天驾车出行，别忘了带伞噢
行车+驾车+开车+车+汽车+自驾,雷阵雨伴有冰雹,恶劣天气出动，最好待在室内噢
行车+驾车+开车+车+汽车+自驾,大暴雨,容易发生洪涝、水淹，最好待在室内噢
行车+驾车+开车+车+汽车+自驾,特大暴雨,容易发生洪涝、水淹，最好待在室内噢
行车+驾车+开车+车+汽车+自驾,冻雨,雨天驾车出行，要注意车距噢
行车+驾车+开车+车+汽车+自驾,雨夹雪,路面容易打滑，开车要注意安全噢
行车+驾车+开车+车+汽车+自驾,阵雪,路面容易打滑，开车要注意安全噢
行车+驾车+开车+车+汽车+自驾,暴雪,恶劣天气出动，最好待在室内噢
行车+驾车+开车+车+汽车+自驾,浮尘,开车一路顺风噢
行车+驾车+开车+车+汽车+自驾,扬沙,能见度低，要注意保持车距噢
行车+驾车+开车+车+汽车+自驾,强沙尘暴,恶劣天气出动，最好待在安全场所噢
行车+驾车+开车+车+汽车+自驾,雾,视线受阻，能见度较低，开车需要小心噢
行车+驾车+开车+车+汽车+自驾,霾,记得戴好口罩，开车一路顺风噢
行车+驾车+开车+车+汽车+自驾,风,驾车出行一路顺风噢
行车+驾车+开车+车+汽车+自驾,大风,驾车出行一路顺风噢
行车+驾车+开车+车+汽车+自驾,飓风,恶劣天气出动，最好待在安全场所噢
行车+驾车+开车+车+汽车+自驾,热带风暴,恶劣天气出动，最好待在安全场所噢
行车+驾车+开车+车+汽车+自驾,龙卷风,恶劣天气出动，最好待在安全场所噢
行车+驾车+开车+车+汽车+自驾,冷,希望出行一路平安
行车+驾车+开车+车+汽车+自驾,热,希望出行一路平安
行车+驾车+开车+车+汽车+自驾,其他状态,希望出行一路平安
行车+驾车+开车+车+汽车+自驾,雷暴雨,恶劣天气出动，最好待在室内噢
行车+驾车+开车+车+汽车+自驾,雷暴,开车一定要注意安全噢
行车+驾车+开车+车+汽车+自驾,雷雨,记得带伞，开车注意安全噢
行车+驾车+开车+车+汽车+自驾,雨,雨天驾车出行，别忘了带伞噢
行车+驾车+开车+车+汽车+自驾,雪,路面容易打滑，开车要注意安全噢
行车+驾车+开车+车+汽车+自驾,阳光,天气不错，希望开车一路顺风噢
行车+驾车+开车+车+汽车+自驾,大太阳,天气不错，希望开车一路顺风噢
行车+驾车+开车+车+汽车+自驾,下雪,路面容易打滑，开车要注意安全噢
打车+打的+打滴+滴滴+出租车+顺风车,晴,天气不错，希望坐车一路顺风噢
打车+打的+打滴+滴滴+出租车+顺风车,小雨,雨天出门打车，别忘了带伞噢
打车+打的+打滴+滴滴+出租车+顺风车,中雨,雨天出门打车，别忘了带伞噢
打车+打的+打滴+滴滴+出租车+顺风车,大雨,雨天出门打车，别忘了带伞噢
打车+打的+打滴+滴滴+出租车+顺风车,暴雨,坐车注意安全噢
打车+打的+打滴+滴滴+出租车+顺风车,雷阵雨,雨天出门打车，别忘了带伞噢
打车+打的+打滴+滴滴+出租车+顺风车,雾霾,空气不好，快快戴好口罩，躲进车里
打车+打的+打滴+滴滴+出租车+顺风车,多云,天气不错，希望坐车一路顺风噢
打车+打的+打滴+滴滴+出租车+顺风车,沙尘暴,恶劣天气出动，最好待在室内噢
打车+打的+打滴+滴滴+出租车+顺风车,台风,台风天出行要注意安全噢
打车+打的+打滴+滴滴+出租车+顺风车,冰雹,恶劣天气出动，最好待在室内噢
打车+打的+打滴+滴滴+出租车+顺风车,小雪,路面容易打滑，坐车要注意安全噢
打车+打的+打滴+滴滴+出租车+顺风车,中雪,路面容易打滑，坐车要注意安全噢
打车+打的+打滴+滴滴+出租车+顺风车,大雪,路面容易打滑，坐车要注意安全噢
打车+打的+打滴+滴滴+出租车+顺风车,晴间多云,天气不错，希望坐车一路顺风噢
打车+打的+打滴+滴滴+出租车+顺风车,大部多云,天气不错，希望坐车一路顺风噢
打车+打的+打滴+滴滴+出租车+顺风车,阴,坐车一路顺风噢
打车+打的+打滴+滴滴+出租车+顺风车,阵雨,雨天出门打车，别忘了带伞噢
打车+打的+打滴+滴滴+出租车+顺风车,雷阵雨伴有冰雹,恶劣天气出动，最好待在室内噢
打车+打的+打滴+滴滴+出租车+顺风车,大暴雨,容易发生洪涝、水淹，最好待在室内噢
打车+打的+打滴+滴滴+出租车+顺风车,特大暴雨,容易发生洪涝、水淹，最好待在室内噢
打车+打的+打滴+滴滴+出租车+顺风车,冻雨,雨天出门打车，别忘了带伞噢
打车+打的+打滴+滴滴+出租车+顺风车,雨夹雪,路面容易打滑，坐车要注意安全噢
打车+打的+打滴+滴滴+出租车+顺风车,阵雪,路面容易打滑，坐车要注意安全噢
打车+打的+打滴+滴滴+出租车+顺风车,暴雪,恶劣天气出动，最好待在室内噢
打车+打的+打滴+滴滴+出租车+顺风车,浮尘,坐车一路顺风噢
打车+打的+打滴+滴滴+出租车+顺风车,扬沙,能见度低，提醒司机保持车距噢
打车+打的+打滴+滴滴+出租车+顺风车,强沙尘暴,恶劣天气出动，最好待在安全场所噢
打车+打的+打滴+滴滴+出租车+顺风车,雾,坐车一路顺风噢
打车+打的+打滴+滴滴+出租车+顺风车,霾,记得戴好口罩，坐车一路顺风噢
打车+打的+打滴+滴滴+出租车+顺风车,风,坐车一路顺风噢
打车+打的+打滴+滴滴+出租车+顺风车,大风,坐车一路顺风噢
打车+打的+打滴+滴滴+出租车+顺风车,飓风,恶劣天气出动，最好待在安全场所噢
打车+打的+打滴+滴滴+出租车+顺风车,热带风暴,恶劣天气出动，最好待在安全场所噢
打车+打的+打滴+滴滴+出租车+顺风车,龙卷风,恶劣天气出动，最好待在安全场所噢
打车+打的+打滴+滴滴+出租车+顺风车,冷,希望出行一路平安
打车+打的+打滴+滴滴+出租车+顺风车,热,希望出行一路平安
打车+打的+打滴+滴滴+出租车+顺风车,其他状态,希望出行一路平安
打车+打的+打滴+滴滴+出租车+顺风车,雷暴雨,恶劣天气出动，最好待在室内噢
打车+打的+打滴+滴滴+出租车+顺风车,雷暴,坐车注意安全噢
打车+打的+打滴+滴滴+出租车+顺风车,雷雨,记得带伞，坐车注意安全噢
打车+打的+打滴+滴滴+出租车+顺风车,雨,雨天出门打车，别忘了带伞噢
打车+打的+打滴+滴滴+出租车+顺风车,雪,路面容易打滑，坐车要注意安全噢
打车+打的+打滴+滴滴+出租车+顺风车,阳光,天气不错，希望坐车一路顺风噢
打车+打的+打滴+滴滴+出租车+顺风车,大太阳,天气不错，希望坐车一路顺风噢
打车+打的+打滴+滴滴+出租车+顺风车,下雪,路面容易打滑，坐车要注意安全噢
公共交通+公交车+城乡公交+大巴,晴,天气不错，出行一路顺风噢
公共交通+公交车+城乡公交+大巴,小雨,雨天出门坐车，别忘了带伞噢
公共交通+公交车+城乡公交+大巴,中雨,雨天出门坐车，别忘了带伞噢
公共交通+公交车+城乡公交+大巴,大雨,雨天出门坐车，别忘了带伞噢
公共交通+公交车+城乡公交+大巴,暴雨,坐车一定注意安全噢
公共交通+公交车+城乡公交+大巴,雷阵雨,雨天出门坐车，别忘了带伞噢
公共交通+公交车+城乡公交+大巴,雾霾,空气不好，快快戴好口罩，躲进车里
公共交通+公交车+城乡公交+大巴,多云,天气不错，希望坐车一路顺风噢
公共交通+公交车+城乡公交+大巴,沙尘暴,恶劣天气出动，最好待在室内噢
公共交通+公交车+城乡公交+大巴,台风,台风天出行要注意安全噢
公共交通+公交车+城乡公交+大巴,冰雹,恶劣天气出动，最好待在室内噢
公共交通+公交车+城乡公交+大巴,小雪,路面容易打滑，坐车要注意安全噢
公共交通+公交车+城乡公交+大巴,中雪,路面容易打滑，坐车要注意安全噢
公共交通+公交车+城乡公交+大巴,大雪,路面容易打滑，坐车要注意安全噢
公共交通+公交车+城乡公交+大巴,晴间多云,天气不错，希望坐车一路顺风噢
公共交通+公交车+城乡公交+大巴,大部多云,天气不错，希望坐车一路顺风噢
公共交通+公交车+城乡公交+大巴,阴,坐车一路顺风噢
公共交通+公交车+城乡公交+大巴,阵雨,雨天出门坐车，别忘了带伞噢
公共交通+公交车+城乡公交+大巴,雷阵雨伴有冰雹,恶劣天气出动，最好待在室内噢
公共交通+公交车+城乡公交+大巴,大暴雨,容易发生洪涝、水淹，最好待在室内噢
公共交通+公交车+城乡公交+大巴,特大暴雨,容易发生洪涝、水淹，最好待在室内噢
公共交通+公交车+城乡公交+大巴,冻雨,雨天出门坐车，别忘了带伞噢
公共交通+公交车+城乡公交+大巴,雨夹雪,路面容易打滑，坐车要注意安全噢
公共交通+公交车+城乡公交+大巴,阵雪,路面容易打滑，坐车要注意安全噢
公共交通+公交车+城乡公交+大巴,暴雪,恶劣天气出动，最好待在室内噢
公共交通+公交车+城乡公交+大巴,浮尘,坐车一路顺风噢
公共交通+公交车+城乡公交+大巴,扬沙,记得戴好口罩，坐车一路顺风噢
公共交通+公交车+城乡公交+大巴,强沙尘暴,恶劣天气出动，最好待在室内噢
公共交通+公交车+城乡公交+大巴,雾,坐车一路顺风噢
公共交通+公交车+城乡公交+大巴,霾,记得戴好口罩，坐车一路顺风噢
公共交通+公交车+城乡公交+大巴,风,坐车一路顺风噢
公共交通+公交车+城乡公交+大巴,大风,坐车一路顺风噢
公共交通+公交车+城乡公交+大巴,飓风,恶劣天气出动，最好待在安全场所噢
公共交通+公交车+城乡公交+大巴,热带风暴,恶劣天气出动，最好待在安全场所噢
公共交通+公交车+城乡公交+大巴,龙卷风,恶劣天气出动，最好待在安全场所噢
公共交通+公交车+城乡公交+大巴,冷,希望出行一路平安
公共交通+公交车+城乡公交+大巴,热,希望出行一路平安
公共交通+公交车+城乡公交+大巴,其他状态,希望出行一路平安
公共交通+公交车+城乡公交+大巴,雷暴雨,恶劣天气出动，最好待在室内噢
公共交通+公交车+城乡公交+大巴,雷暴,坐车注意安全噢
公共交通+公交车+城乡公交+大巴,雷雨,记得带伞，坐车注意安全噢
公共交通+公交车+城乡公交+大巴,雨,雨天出门坐车，别忘了带伞噢
公共交通+公交车+城乡公交+大巴,雪,路面容易打滑，坐车要注意安全噢
公共交通+公交车+城乡公交+大巴,阳光,天气不错，出行一路顺风噢
公共交通+公交车+城乡公交+大巴,大太阳,天气不错，出行一路顺风噢
公共交通+公交车+城乡公交+大巴,下雪,路面容易打滑，坐车要注意安全噢
船,晴,天气不错，出行一路顺风噢
船,小雨,虽然下着小雨，但也不要影响你坐船的心情噢
船,中雨,坐船可能会被影响，要注意安全哦
船,大雨,坐船可能会被影响，要注意安全哦
船,暴雨,天气不好，可能会有大风，最好不要坐船噢
船,雷阵雨,天气不好，可能会有大风，最好不要坐船噢
船,雾霾,影响不大，记得带上口罩噢
船,多云,天气不错，出行一路顺风噢
船,沙尘暴,恶劣天气出动，最好待在室内噢
船,台风,台风天，最好不要坐船噢
船,冰雹,恶劣天气出动，最好待在室内噢
船,小雪,只要不结冰，没有刮大风，影响不大噢
船,中雪,只要不结冰，没有刮大风，影响不大噢
船,大雪,只要不结冰，没有刮大风，影响不大噢
船,晴间多云,天气不错，出行一路顺风噢
船,大部多云,天气不错，出行一路顺风噢
船,阴,坐船一路顺风噢
船,阵雨,坐船可能会被影响，要注意安全哦
船,雷阵雨伴有冰雹,恶劣天气出动，最好待在室内噢
船,大暴雨,天气不好，可能会有大风，最好不要坐船噢
船,特大暴雨,天气不好，可能会有大风，最好不要坐船噢
船,冻雨,坐船可能会被影响，要注意安全哦
船,雨夹雪,坐船可能会被影响，要注意安全哦
